name,weat_es_weat_6,weat_es_weat_7_twitter,weat_es_weat_8,precision_diff,recall_diff,f1_diff
original1,1.480971017633795,1.413766809966533,1.538191597679329,-0.004974582425562812,-0.029219645864786314,-0.01733689304188224
original2,1.480971017633795,1.413766809966533,1.538191597679329,-0.0044580986516470356,-0.039399506060791234,-0.02229754490864555
original3,1.480971017633795,1.413766809966533,1.538191597679329,0.00019449955265105068,-0.026239429613662657,-0.013746712761360969
original4,1.480971017633795,1.413766809966533,1.538191597679329,0.0018529797601198883,-0.028329508067964637,-0.013778219701249705
original5,1.480971017633795,1.413766809966533,1.538191597679329,0.006555851626274256,-0.023617013849496882,-0.009092560226188096
original6,1.480971017633795,1.413766809966533,1.538191597679329,0.002856433184302065,-0.033375803960240424,-0.01573843914455253
original7,1.480971017633795,1.413766809966533,1.538191597679329,-0.0027336249199914064,-0.024840953320126702,-0.013889332319009906
original8,1.480971017633795,1.413766809966533,1.538191597679329,-0.0006828376125294078,-0.02043826196231746,-0.01106413322358235
original9,1.480971017633795,1.413766809966533,1.538191597679329,0.010407374368123778,-0.025794360715251874,-0.008776272143085073
original10,1.480971017633795,1.413766809966533,1.538191597679329,-0.002467152055315225,-0.03206459607815759,-0.01757956532878835
db_weat_gender_twitter_debias_0.0,-0.5969677898776785,0.22928404297202168,0.478688082132953,0.006284476830106911,-0.023060677726483347,-0.00921063169399905
db_weat_gender_twitter_debias_0.1,-0.07909821418090804,0.5051088464311344,0.7180277860734894,0.013041909588120015,-0.030666119784621526,-0.008132543332957987
db_weat_gender_twitter_debias_0.2,-0.040052861834105884,0.748716449277794,1.23596111223152,-0.005412907702984082,-0.03677709029662535,-0.0212960482158
db_weat_gender_twitter_debias_0.3,0.10814611287128825,0.46033302722022496,0.7889023673258845,-0.0016975842420491327,-0.039399506060791234,-0.020945551590324962
db_weat_gender_twitter_debias_0.4,0.6128643716949382,1.11286462466957,1.2041140630116656,0.006144981685750617,-0.021280402132839993,-0.008847487084483241
db_weat_gender_twitter_debias_0.5,0.5788466647322007,0.7956441975992339,1.1046565704675138,0.000728039565184635,-0.0424669907233679,-0.021355552209339268
db_weat_gender_twitter_debias_0.6,0.9629856032844142,1.113065673793726,1.1377386417900834,-0.0012592845556219645,-0.030951923832130523,-0.01673062757472976
db_weat_gender_twitter_debias_0.7,0.8408995179330907,1.227944908880335,1.3349084185879927,0.002215798300994054,-0.026152161202209645,-0.012258158237327565
db_weat_gender_twitter_debias_0.8,1.1427961920979797,1.2307953756565932,1.0640658015671327,0.002595302039861136,-0.037309427606489254,-0.017959913015626938
db_weat_gender_twitter_debias_0.9,1.3257024316511223,1.3748920239960747,1.2815235251896269,-0.0017924724835942651,-0.03010978366160799,-0.015912300130761947
db_weat_gender_twitter_overbias_0.0,1.7537247459321816,1.6358671274141419,1.7446926817862767,0.0005241055522157145,-0.03273219942577388,-0.016180201307347097
db_weat_gender_twitter_overbias_0.1,1.6068881126839596,1.666640781923619,1.5779203196644378,0.0022014721919301206,-0.04235572349876515,-0.02052723099394871
db_weat_gender_twitter_overbias_0.2,1.7419989322477512,1.5811906124545756,1.6550528674624376,-0.0027382695010669256,-0.02766190472034835,-0.015875224210090688
db_weat_gender_twitter_overbias_0.3,1.708359146661526,1.7234040086058142,1.5515395639016785,0.006370950206566639,-0.023171944951085988,-0.009158483986418275
db_weat_gender_twitter_overbias_0.4,1.4718381550363087,1.4935756442447543,1.5023527061595137,0.004739380363043999,-0.026040893977606894,-0.011105719984904616
db_weat_gender_twitter_overbias_0.5,1.5814060952053381,1.4792918707545797,1.2604179036478662,0.0038106870229007717,-0.02108186649678423,-0.00934512612979388
db_weat_gender_twitter_overbias_0.6,1.5638284585445537,1.4194059536555634,1.5850089935870613,-0.004831684245355294,-0.025174754993934845,-0.01519747209044442
db_weat_gender_twitter_overbias_0.7,1.6140864497283025,1.6101839414655117,1.6085862719951443,0.0034395403439075878,-0.025818359528401502,-0.011633592419618699
db_weat_gender_twitter_overbias_0.8,1.4886075492297746,1.4040234626824422,1.2457829723437779,0.009308081610640007,-0.039598041696847,-0.016355787617509776
db_weat_gender_twitter_overbias_0.9,1.2856771219744023,1.3298115930329686,1.406820249376245,0.0055739192429840045,-0.024086081561057404,-0.009182856063615574
ar_weat_gender_twitter_debias_reg1e-1_sim0.0_ant0.0,0.9463792207226404,0.9629825854421468,0.7427028588353,0.004089979550102263,-0.036332021398214454,-0.016576687116564348
ar_weat_gender_twitter_debias_reg1e-1_sim0.0_ant1.0,0.7341563178167807,0.7783697578723833,0.5928589369887824,-0.0035015400822140386,-0.027463369084292588,-0.015774418110913735
ar_weat_gender_twitter_debias_reg1e-1_sim1.0_ant0.0,0.8150929395098736,0.8100954031662065,0.6251924350056216,0.0009517912022384278,-0.02439588442171592,-0.012039833095060182
ar_weat_gender_twitter_debias_reg1e-1_sim1.0_ant1.0,0.6913010977122603,0.7072141955021766,0.3635155541505173,0.0018816014167351014,-0.029442180313991817,-0.014052275975957373
ar_weat_gender_twitter_debias_reg5e-2_sim0.0_ant0.0,-0.05526545279137995,0.08351848780708747,-0.3850565809836043,0.011580725324221497,-0.027884439169553743,-0.009206699543630847
ar_weat_gender_twitter_debias_reg5e-2_sim0.0_ant1.0,-0.33508329254786534,-0.4426125191181888,-0.9346666738776396,-0.003076923076923088,-0.01848344954576797,-0.011028902593227863
ar_weat_gender_twitter_debias_reg5e-2_sim1.0_ant0.0,-0.17906907864894203,-0.12903313997307317,-0.7040957318419121,-0.007870990304486125,-0.02757463630889523,-0.017987142441144188
ar_weat_gender_twitter_debias_reg5e-2_sim1.0_ant1.0,-0.4651740478294065,-0.5481122281853649,-1.090381357735466,0.00505563366835049,-0.028576041330319657,-0.011713196382049484
ar_weat_gender_twitter_debias_reg1e-2_sim0.0_ant0.0,-1.8442799126993143,-1.9023578639626462,-1.889120650146958,-0.002410651842956857,-0.032398397751965735,-0.01763116514960239
ar_weat_gender_twitter_debias_reg1e-2_sim0.0_ant1.0,-1.9222087651077304,-1.9581325829359615,-1.9500225515271834,0.004953296869464441,-0.03010978366160799,-0.012490231831206122
ar_weat_gender_twitter_debias_reg1e-2_sim1.0_ant0.0,-1.8899652348813747,-1.9523190892947944,-1.9153277857529145,0.0017776946107784797,-0.027240834635087086,-0.01323975403820421
ar_weat_gender_twitter_debias_reg1e-2_sim1.0_ant1.0,-1.9493947157988845,-1.9820468942805518,-1.966457738774913,0.009749348732399521,-0.03457574461772073,-0.013064064334396885
ar_weat_gender_twitter_overbias_reg1e-1_sim0.0_ant0.0,1.6857290562725258,1.6137213698833839,1.7521100417489233,0.0056707204717155735,-0.03206459607815759,-0.013709451509888448
ar_weat_gender_twitter_overbias_reg1e-1_sim0.0_ant1.0,1.7234254056288536,1.6599934502207745,1.7946996673573288,0.0033701736078171063,-0.023950815523305025,-0.010864369313528188
ar_weat_gender_twitter_overbias_reg1e-1_sim1.0_ant0.0,1.677329694231685,1.640671579247329,1.7631482861971277,-0.002288934897630601,-0.02757463630889523,-0.015268594671110303
ar_weat_gender_twitter_overbias_reg1e-1_sim1.0_ant1.0,1.7213742514132473,1.679007418695459,1.7905636235855718,-0.0073877695298691926,-0.02977598198779985,-0.01865158031309877
